SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
322072;;4.0000;2019-12-18 01:27:58;2.0000;2.0000
273795;;4.0000;2019-12-18 09:36:34;2.0000;2.0000
287528;;4.0000;2019-12-18 12:08:40;2.0000;2.0000
323025;;4.0000;2019-12-18 12:12:51;2.0000;2.0000
350818;;4.0000;2019-12-18 15:08:12;2.0000;2.0000
319302;;4.0000;2019-12-18 15:31:56;2.0000;2.0000
296594;;4.0000;2019-12-18 15:42:48;2.0000;2.0000
296598;;4.0000;2019-12-18 18:33:03;2.0000;2.0000
349420;;4.0000;2019-12-18 21:10:43;2.0000;2.0000
323347;;4.0000;2019-12-18 22:17:02;2.0000;2.0000
328452;;3.0000;2019-12-19 12:40:00;1.5000;1.5000
299554;;3.0000;2019-12-19 16:12:50;1.5000;1.5000
291192;;3.0000;2019-12-19 18:15:31;1.5000;1.5000
351187;;3.0000;2019-12-19 18:29:28;1.5000;1.5000
283092;;3.0000;2019-12-19 19:13:28;1.5000;1.5000
304256;;3.0000;2019-12-19 23:34:01;1.5000;1.5000
304256;;3.0000;2019-12-19 23:36:53;1.5000;1.5000
324130;;3.0000;2019-12-20 12:45:26;1.5000;1.5000
336566;;3.0000;2019-12-20 16:36:14;1.5000;1.5000
285317;;3.0000;2019-12-20 18:13:10;1.5000;1.5000
299811;;3.0000;2019-12-20 18:43:27;1.5000;1.5000
296492;;2.5000;2019-12-21 13:52:02;1.2500;1.2500
301617;;2.5000;2019-12-21 18:55:47;1.2500;1.2500
323903;;3.5000;2019-12-22 04:20:21;1.7500;1.7500
355216;;3.5000;2019-12-22 04:57:47;1.7500;1.7500
354279;;3.5000;2019-12-22 12:53:58;1.7500;1.7500
294797;;3.5000;2019-12-22 16:13:19;1.7500;1.7500
291479;;3.5000;2019-12-22 17:12:03;1.7500;1.7500
294882;;3.5000;2019-12-22 17:19:37;1.7500;1.7500
289209;;3.5000;2019-12-22 17:43:49;1.7500;1.7500
364260;;3.5000;2019-12-22 21:52:37;1.7500;1.7500
303683;;3.5000;2019-12-22 22:07:56;1.7500;1.7500
301942;;3.5000;2019-12-22 22:15:17;1.7500;1.7500
336445;;3.5000;2019-12-22 22:29:14;1.7500;1.7500
318372;;3.9000;2019-12-22 23:47:09;1.9500;1.9500
318372;;3.9000;2019-12-22 23:48:41;1.9500;1.9500
296492;;2.0000;2019-12-23 14:38:44;1.0000;1.0000
300643;;2.0000;2019-12-23 18:21:27;1.0000;1.0000
320947;;2.0000;2019-12-23 18:50:11;1.0000;1.0000
304256;;2.0000;2019-12-23 19:46:53;1.0000;1.0000
318372;;2.6000;2019-12-23 19:57:24;1.3000;1.3000
304256;;2.0000;2019-12-23 22:54:23;1.0000;1.0000
318372;;3.0000;2019-12-24 01:18:17;1.5000;1.5000
327411;;2.5000;2019-12-24 07:47:54;1.2500;1.2500
350543;;2.5000;2019-12-24 13:16:11;1.2500;1.2500
323902;;2.5000;2019-12-24 13:42:48;1.2500;1.2500
305178;;2.5000;2019-12-24 14:47:20;1.2500;1.2500
305178;;2.5000;2019-12-24 14:48:08;1.2500;1.2500
294711;;2.5000;2019-12-24 16:34:37;1.2500;1.2500
323375;;2.5000;2019-12-24 17:58:07;1.2500;1.2500
296852;;2.5000;2019-12-24 20:01:51;1.2500;1.2500
299554;;2.5000;2019-12-24 20:42:41;1.2500;1.2500
296920;;2.5000;2019-12-24 23:13:08;1.2500;1.2500
359079;;2.5000;2019-12-24 23:36:24;1.2500;1.2500
359079;;2.5000;2019-12-24 23:37:28;1.2500;1.2500
322521;;2.5000;2019-12-24 23:44:02;1.2500;1.2500
322788;;2.5000;2019-12-28 12:13:37;0.0000;2.5000
